copyid,bookid
6774831461,422
22911581502,32
30137479595,659
30446347867,1929
30566799011,1445
22882376833,34
30649394510,284
21585743845,1933
30705497395,1934
22890742715,993
30109858431,906
30440961343,256
21839919368,791
828330343,1939
30708428180,1940
20760903213,1941
30335299628,1942
30021888024,1395
22776531295,207
30732382415,991
30661426232,802
30643301298,693
30738982002,1948
30137461623,1043
30663998837,126
30566395557,1951
30718892162,1952
30242092313,147
30693678277,262
30612824933,1258
30697783667,1956
30264150246,224
22850478661,1958
725518600,1959
30137499237,171
30165734233,1073
944274018,1962
22640008014,28
22804822099,1964
30733879244,1965
30697784329,1966
30149752476,970
19346633416,812
1291625187,137
30304411837,1764
30425777530,1971
30694711013,1972
30738065112,492
1945207067,1974
30626884269,1975
1001004661,1976
21812617125,1171
30631499935,252
30738384022,1120
30739224154,1980
20542095588,1981
30684154935,1040
30425777712,697
30745575567,854
30516890034,1985
30699602826,1986
838716248,1987
30426606086,319
30605121106,619
30738270795,218
30616206782,1991
12764803290,1992
30486341635,713
30463813067,671
30554202393,1995
30711585201,48
30732923789,349
30605944490,463
30517564360,1999
30743825673,2000
22556392789,207
30697828815,2002
30642721549,2003
30321519029,748
22826671635,2005
1958318852,2006
30740961801,2007
30021912958,118
30699823910,2009
30266706383,19
30315885052,2011
30628663840,300
30323050357,12
30422404972,2014
30604418718,177
30722632343,97
30698789434,2017
12595774363,178
12799998270,528
30749412238,2020
5635577810,558
9477585662,1396
30720814540,37
12901433666,2024
30689144768,324
22381562254,2026
30728102403,300
30109403164,443
30651732514,1532
11488336858,7
30603857613,2031
30737913493,40
22759302953,2033
30261350207,2034
157218794,1568
30422376277,2036
10997521734,2037
30641990164,201
1236548815,2039
30740059404,2040
12056998540,1254
22900738198,2042
30111493491,355
30742534112,2044
30684134724,1040
30230518210,2046
30614128247,2047
12736795864,156
30342961175,887
30762259774,2050
22846008017,147
11883869079,914
30137459752,88
30528876994,1254
21975745554,104
30619972103,560
30607542797,554
30230203439,2058
30699255356,2059
14461303775,560
30753148046,2061
1171065231,2062
30651406824,2063
1128066401,1987
30137484911,659
30697784165,2066
21495634211,320
30752321497,739
30699591144,1338
22557661397,2070
30699614797,2071
21008789909,2072
30086721247,1087
1005238428,2074
30699355829,2075
30655650559,2076
30575356497,1157
1116721741,2078
30137494432,2079
30732848686,2080
30627111052,2081
30113312455,2082
30747254216,2083
30330418502,403
30326152612,176
30664413569,2086
30137480256,1764
30745045120,155
30566492781,2089
226751724,2090
30617377986,102
30697786640,2092
30599987689,2093
30644604902,25
30750310840,784
30679249211,2096
30059052774,961
30511887953,2098
14914486319,582
22575683919,2100
30292993144,1396
6270823381,2102
30731349001,2103
927977128,1075
30082670605,2105
30239916178,1768
30348963012,2107
30664854064,48
30227491027,468
22864006454,2110
30137537846,2111
30697842653,2112
30698893588,2113
30635514413,213
30617473765,1568
30744412900,2116
30275773208,221
30703866098,2118
30636310855,2119
16671755573,577
30368911828,2089
22701889744,67
500996707,2093
22572746414,178
30652642578,2125
30604433790,2126
30697298617,2127
30268654707,2128
30712476245,2129
30508635548,2130
30697373860,982
30628441039,907
30727102857,2133
30615985386,2134
3267433599,2135
30240240644,558
30277263399,2137
30364940708,2138
30268850198,2139
30514898082,2140
15915791166,2141
14943013837,2142
3104956734,397
11627945647,2144
65621722,2145
22877227051,2146
19084570461,2147
30625924481,2148
3104411390,2149
30264943561,1135
30554180419,224
30137542038,2152
30705456122,784
30605795175,126
30699600823,2155
30242206666,211
30666270525,2157
30699172792,102
30737721593,2159
30733579621,39
30525605259,2161
30370358007,2162
30738591882,1274
30641846262,498
30727213508,2165
22531841496,261
30699645287,802
30701814197,300
30664816186,131
30378488958,155
30603639439,151
13761174398,1192
20978234399,2093
30317331158,2174
30062566676,209
30253519115,2176
6327898888,28
30420754664,1384
30652085662,134
30137470811,156
13036750433,2181
30712986298,2182
30699645135,2183
30713826410,2184
30334573043,2185
17720022583,558
30270626434,2187
30737563275,349
30551324254,2189
22802203124,2190
30739057414,2191
847181155,2192
30737324533,2193
12923702541,2194
30330559769,1443
30737082280,2196
30648945658,2197
865301163,2198
30081654624,314
30612059029,2200
30000193057,2201
30282668050,365
30726569271,2203
7194719052,2204
30748476954,34
22833278790,2206
30725526272,739
30040430160,538
30618451551,2209
30699890805,2210
10300781348,619
30607491792,2212
30448824823,2213
22539793875,2214
30268504916,2215
30737910957,1120
12815278090,1067
19606290662,349
10431595775,2219
22880059861,917
30187950621,88
1856191637,2222
30081784286,1177
11033829,231
30380733644,2225
30312800047,126
30665818150,2227
22865038030,645
30412522268,552
30611113189,2230
30704942987,2231
30738144396,854
30635995724,2233
30698088905,1157
21553367643,138
30644452203,470
30699363134,281
20132274634,2238
30722796175,2239
30697499084,2240
30588831361,2241
30727518070,42
30137474195,373
22844627982,2244
22706507231,2245
30685561094,2246
30407586952,192
30747766351,2082
30426939488,479
22413517094,2250
30220032706,2251
30636759684,2252
30551321659,107
30749470123,699
22769487156,2255
30724606663,281
30554313503,2257
30019245562,2026
30737867894,87
30706022753,27
22622882405,2261
22536451488,1880
254659082,2263
30282664473,2264
30717143448,104
827315172,552
30694115034,2267
30722949481,2268
18487241338,705
30723908255,2270
20001367556,598
30650026423,2125
13262589659,325
30269810290,2274
22408985164,250
30365693875,300
22885690427,2277
30267387657,2278
30599771350,667
5323396518,28
9889725942,2281
30667361573,451
30268496893,2215
12702053365,2284
30728740137,651
30699868796,375
22897196467,102
1139478956,2288
30737468947,2289
30608408510,249
16956632895,2291
30468075339,2292
30324002434,2293
30699639077,2294
1205697635,2295
30085240164,2296
22507721140,1851
14280577405,2298
22845873049,2299
1022547207,134
30266991068,2301
30551320883,2302
8736065356,88
30697731852,2304
30712280319,1240
30513069011,2306
30285771091,563
30699602012,445
30346756891,1075
30739749613,2310
30411721073,303
30604843805,2312
17355172590,1221
6942100761,2314
30699150987,1264
30617009218,2316
17534296467,2317
8881513782,2318
30129971385,699
9633256678,645
30606858717,2321
17774301360,691
22420025252,2323
30664824365,2324
30664004602,507
30265142357,374
30548679382,1085
30656585161,1004
30267286633,2329
14226246530,1014
30567638790,160
22924841073,2332
12256569371,2333
30370090423,2334
22917411421,28
22618341034,956
22543220215,2337
30699229774,2338
30744911138,560
30637125545,324
30740422204,2341
30625406988,1764
22902570164,2343
14417685998,2344
30612517738,2345
30715688250,1131
4439321814,28
30137511036,2348
30610274592,627
30192872675,582
30718294621,48
224743286,1361
30698850608,87
30229358913,365
30110114409,349
30031159229,532
30744396851,739
30734214177,1
30740002399,2359
30697419880,1431
30738356447,1517
30695816524,2362
30443408771,2363
846020490,28
30091810829,2365
30721287868,2366
30197520706,156
30020950008,2127
18464858902,303
30320730583,2370
30669034390,566
104346672,2372
30643992597,52
30609890536,2345
30452966296,2375
30698787562,756
30733449378,1573
30575384382,2378
22128836884,226
30574566188,151
30328853556,1467
30739099498,2382
30444346549,2082
30449761584,48
30413511991,397
18899541246,2386
30635706238,553
22526701840,1940
30345051507,2389
30577517901,2390
30419756606,854
30651521356,691
14325938374,53
30661087379,287
256397212,791
30661429534,802
30604679560,619
18385031911,2398
30715054889,698
20607058470,2400
30466490955,1632
6928086771,1341
71951675,691
30109652188,1131
18845296080,2405
22916674433,2406
14889274109,88
30352489039,2408
30190752960,2409
30699192668,2410
30686145728,2302
30137490525,2412
30687664093,2413
30715443473,2414
10042376520,612
30712370758,2416
30740181875,1317
22877343234,2418
30686881413,1639
30739518914,2420
22769487173,2421
8691920758,1142
30716174416,1478
30318986838,2424
22908459577,791
54347660,79
30473755972,1431
30521955148,2428
30741036289,2429
10325345522,349
30498273794,2431
30435488834,2432
11522976400,349
13253717157,320
30711921115,262
11120467007,2026
51727652,619
30697264688,102
30738455478,2439
804133190,2440
30085227243,2441
30110393609,11
214566439,887
14781998780,2444
8667937342,638
30577410891,40
30746039704,2447
30714899388,2448
99434603,2449
30697852450,2450
30139025315,2451
12755838430,1549
30711841068,66
30447168527,667
30737275526,1190
369221706,2456
30137482102,713
22883547774,1430
22856925082,516
30629493028,2460
30525361725,2461
30740323054,2462
17707785057,2463
30711969006,2464
30607237037,109
1368864025,2466
30575352369,2467
30731326426,2468
30715038197,2469
30326061903,2470
616044899,175
22504946651,112
30627664676,2473
30137587756,2474
14883183390,2475
255080720,2058
30344056021,178
1285575094,2478
30715564100,2479
30697818025,802
30717861045,2481
30696679224,2482
1262141130,2483
5520433609,76
30739676793,1674
22883614773,2486
30489524149,2487
22619683436,2488
30375185456,802
30137496342,2490
2638836678,2491
18026369760,1086
22786084360,713
30715373943,1746
30137569588,2495
30739526254,2496
5228371536,60
30738745277,2498
865303154,619
30733204426,468
30666802895,2031
30515915093,2502
30699557762,2503
30612975218,1544
30244348585,2505
30441339401,2506
30583281088,2507
30620982084,795
30738188721,1029
30330052626,2510
30699172365,48
30698084532,528
22494347715,2513
584218320,1999
30219512434,2515
155975492,300
30669944376,582
30731245606,2518
30610978043,449
30556333572,357
30622897053,2521
30739971663,109
30719424125,2523
30620571785,1044
30699766002,2525
30301143323,2526
22639829216,1549
20147901412,2528
30551326312,1721
30551321660,2530
21467959943,2531
30686148505,2532
30546633806,2533
30749492884,968
30642752012,2062
5467418592,2536
30499955734,2537
30697754459,1506
30745246226,1117
18481393194,2540
30271357643,2541
30617735453,2542
30709322001,2543
30621264483,104
30718318329,48
30591018680,2546
22560630213,2547
30697796525,445
22701875168,2549
1190707329,950
30699895061,2551
30095600470,2302
22754727956,2553
18870861003,2554
14895281444,674
30003325102,2556
30727289379,968
30733559476,376
21763107246,1454
22737562154,2560
30137477793,713
30719637576,451
21555533323,2563
30445834987,2564
30510223907,2565
18742061600,2566
12452887565,303
30746350468,1035
30137522520,439
30271032922,2570
22555766146,2571
9358252757,2572
18774587783,2573
30686152404,2574
30044058176,2575
30575177423,48
13242170019,2577
30708301686,30
2795338709,2579
30368024528,2505
30723844985,1965
22513683675,2582
30744974998,401
30269812970,1916
14782003166,2585
30725529958,102
30733291433,2587
30083816059,156
30664216544,48
22618049166,746
30695880944,2591
1240598454,558
22917380061,357
88327561,244
30699478590,262
30646861433,505
19682808577,397
18700796427,2598
71946375,309
22499315644,2026
30546097649,2601
12298373926,553
17398980716,2603
30646101060,2231
30258329221,178
30301069994,2606
30666502790,874
10768942320,207
30642948498,2609
30687640451,2610
22769487166,2611
30666012724,104
30745149163,2610
30577527952,238
1181159686,1902
30623234546,2616
10626139962,1254
30717061836,874
30650046060,2619
30282664554,2620
22734094801,2244
21811673296,2622
30706819367,2623
22581585718,1129
853492556,339
30720387526,697
30033145730,633
30556879850,287
30744815152,887
